 0.7190000E+02  0.1722971E+02  0.1318796E+02  0.9817026E+01  0.6917685E+01  0.4393851E+01  0.2269575E+01  0.6745728E+00 -0.2071602E+00 -0.2117201E+00  0.7402303E+00  0.2618975E+01  0.5305374E+01  0.8633826E+01  0.1243352E+02  0.1655460E+02  0.2087861E+02
 0.7200000E+02  0.1723040E+02  0.1318681E+02  0.9816096E+01  0.6917954E+01  0.4395214E+01  0.2271157E+01  0.6753411E+00 -0.2076791E+00 -0.2129729E+00  0.7397950E+00  0.2621453E+01  0.5312846E+01  0.8647972E+01  0.1245549E+02  0.1658507E+02  0.2091789E+02
 0.7210000E+02  0.1723110E+02  0.1318566E+02  0.9815158E+01  0.6918212E+01  0.4396570E+01  0.2272738E+01  0.6761125E+00 -0.2081961E+00 -0.2142288E+00  0.7393513E+00  0.2623920E+01  0.5320308E+01  0.8662114E+01  0.1247747E+02  0.1661555E+02  0.2095718E+02
 0.7220000E+02  0.1723182E+02  0.1318451E+02  0.9814210E+01  0.6918459E+01  0.4397919E+01  0.2274318E+01  0.6768871E+00 -0.2087110E+00 -0.2154877E+00  0.7388990E+00  0.2626376E+01  0.5327760E+01  0.8676250E+01  0.1249944E+02  0.1664603E+02  0.2099648E+02
 0.7230000E+02  0.1723256E+02  0.1318336E+02  0.9813254E+01  0.6918695E+01  0.4399260E+01  0.2275898E+01  0.6776649E+00 -0.2092239E+00 -0.2167497E+00  0.7384381E+00  0.2628820E+01  0.5335202E+01  0.8690380E+01  0.1252141E+02  0.1667652E+02  0.2103580E+02
 0.7240000E+02  0.1723331E+02  0.1318221E+02  0.9812289E+01  0.6918920E+01  0.4400595E+01  0.2277476E+01  0.6784458E+00 -0.2097348E+00 -0.2180147E+00  0.7379687E+00  0.2631254E+01  0.5342634E+01  0.8704505E+01  0.1254339E+02  0.1670701E+02  0.2107512E+02
 0.7250000E+02  0.1723409E+02  0.1318107E+02  0.9811315E+01  0.6919134E+01  0.4401923E+01  0.2279054E+01  0.6792300E+00 -0.2102435E+00 -0.2192828E+00  0.7374907E+00  0.2633676E+01  0.5350057E+01  0.8718624E+01  0.1256536E+02  0.1673751E+02  0.2111446E+02
 0.7260000E+02  0.1723488E+02  0.1317992E+02  0.9810332E+01  0.6919337E+01  0.4403244E+01  0.2280632E+01  0.6800173E+00 -0.2107502E+00 -0.2205540E+00  0.7370042E+00  0.2636086E+01  0.5357469E+01  0.8732738E+01  0.1258734E+02  0.1676802E+02  0.2115380E+02
 0.7270000E+02  0.1723569E+02  0.1317878E+02  0.9809340E+01  0.6919530E+01  0.4404558E+01  0.2282208E+01  0.6808078E+00 -0.2112548E+00 -0.2218281E+00  0.7365090E+00  0.2638486E+01  0.5364872E+01  0.8746846E+01  0.1260931E+02  0.1679853E+02  0.2119316E+02
 0.7280000E+02  0.1723651E+02  0.1317763E+02  0.9808340E+01  0.6919711E+01  0.4405865E+01  0.2283784E+01  0.6816015E+00 -0.2117572E+00 -0.2231053E+00  0.7360052E+00  0.2640874E+01  0.5372264E+01  0.8760949E+01  0.1263128E+02  0.1682904E+02  0.2123253E+02
 0.7290000E+02  0.1723736E+02  0.1317649E+02  0.9807332E+01  0.6919882E+01  0.4407166E+01  0.2285359E+01  0.6823984E+00 -0.2122575E+00 -0.2243855E+00  0.7354928E+00  0.2643251E+01  0.5379647E+01  0.8775045E+01  0.1265326E+02  0.1685957E+02  0.2127191E+02
 0.7300000E+02  0.1723822E+02  0.1317535E+02  0.9806314E+01  0.6920042E+01  0.4408459E+01  0.2286934E+01  0.6831985E+00 -0.2127557E+00 -0.2256687E+00  0.7349718E+00  0.2645617E+01  0.5387019E+01  0.8789136E+01  0.1267523E+02  0.1689009E+02  0.2131129E+02
 0.7310000E+02  0.1723910E+02  0.1317421E+02  0.9805288E+01  0.6920192E+01  0.4409745E+01  0.2288508E+01  0.6840018E+00 -0.2132517E+00 -0.2269549E+00  0.7344421E+00  0.2647971E+01  0.5394381E+01  0.8803220E+01  0.1269720E+02  0.1692063E+02  0.2135069E+02
 0.7320000E+02  0.1724000E+02  0.1317307E+02  0.9804254E+01  0.6920331E+01  0.4411025E+01  0.2290081E+01  0.6848084E+00 -0.2137456E+00 -0.2282440E+00  0.7339038E+00  0.2650314E+01  0.5401733E+01  0.8817299E+01  0.1271918E+02  0.1695116E+02  0.2139010E+02
 0.7330000E+02  0.1724092E+02  0.1317193E+02  0.9803211E+01  0.6920459E+01  0.4412298E+01  0.2291653E+01  0.6856182E+00 -0.2142372E+00 -0.2295362E+00  0.7333569E+00  0.2652645E+01  0.5409075E+01  0.8831372E+01  0.1274115E+02  0.1698171E+02  0.2142952E+02
 0.7340000E+02  0.1724186E+02  0.1317079E+02  0.9802160E+01  0.6920576E+01  0.4413563E+01  0.2293224E+01  0.6864312E+00 -0.2147267E+00 -0.2308313E+00  0.7328013E+00  0.2654965E+01  0.5416406E+01  0.8845438E+01  0.1276312E+02  0.1701226E+02  0.2146895E+02
 0.7350000E+02  0.1724281E+02  0.1316966E+02  0.9801101E+01  0.6920683E+01  0.4414822E+01  0.2294795E+01  0.6872475E+00 -0.2152139E+00 -0.2321294E+00  0.7322370E+00  0.2657273E+01  0.5423727E+01  0.8859499E+01  0.1278509E+02  0.1704281E+02  0.2150839E+02
 0.7360000E+02  0.1724378E+02  0.1316853E+02  0.9800033E+01  0.6920779E+01  0.4416074E+01  0.2296365E+01  0.6880670E+00 -0.2156989E+00 -0.2334305E+00  0.7316641E+00  0.2659570E+01  0.5431038E+01  0.8873553E+01  0.1280706E+02  0.1707337E+02  0.2154783E+02
 0.7370000E+02  0.1724477E+02  0.1316739E+02  0.9798957E+01  0.6920864E+01  0.4417320E+01  0.2297934E+01  0.6888898E+00 -0.2161817E+00 -0.2347345E+00  0.7310825E+00  0.2661855E+01  0.5438338E+01  0.8887601E+01  0.1282903E+02  0.1710393E+02  0.2158729E+02
 0.7380000E+02  0.1724578E+02  0.1316626E+02  0.9797872E+01  0.6920939E+01  0.4418558E+01  0.2299503E+01  0.6897158E+00 -0.2166622E+00 -0.2360414E+00  0.7304922E+00  0.2664129E+01  0.5445628E+01  0.8901643E+01  0.1285100E+02  0.1713450E+02  0.2162676E+02
 0.7390000E+02  0.1724680E+02  0.1316513E+02  0.9796780E+01  0.6921004E+01  0.4419789E+01  0.2301071E+01  0.6905452E+00 -0.2171404E+00 -0.2373513E+00  0.7298932E+00  0.2666391E+01  0.5452908E+01  0.8915678E+01  0.1287297E+02  0.1716507E+02  0.2166623E+02
 0.7400000E+02  0.1724785E+02  0.1316401E+02  0.9795679E+01  0.6921058E+01  0.4421014E+01  0.2302638E+01  0.6913778E+00 -0.2176164E+00 -0.2386641E+00  0.7292855E+00  0.2668642E+01  0.5460177E+01  0.8929707E+01  0.1289494E+02  0.1719564E+02  0.2170572E+02
 0.7410000E+02  0.1724891E+02  0.1316288E+02  0.9794571E+01  0.6921101E+01  0.4422232E+01  0.2304204E+01  0.6922136E+00 -0.2180901E+00 -0.2399797E+00  0.7286691E+00  0.2670880E+01  0.5467435E+01  0.8943730E+01  0.1291691E+02  0.1722622E+02  0.2174521E+02
 0.7420000E+02  0.1724999E+02  0.1316176E+02  0.9793454E+01  0.6921134E+01  0.4423442E+01  0.2305770E+01  0.6930528E+00 -0.2185614E+00 -0.2412983E+00  0.7280439E+00  0.2673108E+01  0.5474682E+01  0.8957746E+01  0.1293887E+02  0.1725681E+02  0.2178471E+02
 0.7430000E+02  0.1725109E+02  0.1316064E+02  0.9792329E+01  0.6921157E+01  0.4424647E+01  0.2307335E+01  0.6938953E+00 -0.2190304E+00 -0.2426198E+00  0.7274101E+00  0.2675323E+01  0.5481919E+01  0.8971755E+01  0.1296083E+02  0.1728740E+02  0.2182422E+02
 0.7440000E+02  0.1725221E+02  0.1315952E+02  0.9791196E+01  0.6921169E+01  0.4425844E+01  0.2308899E+01  0.6947410E+00 -0.2194971E+00 -0.2439442E+00  0.7267675E+00  0.2677527E+01  0.5489146E+01  0.8985758E+01  0.1298280E+02  0.1731799E+02  0.2186374E+02
 0.7450000E+02  0.1725334E+02  0.1315840E+02  0.9790056E+01  0.6921171E+01  0.4427034E+01  0.2310462E+01  0.6955901E+00 -0.2199615E+00 -0.2452715E+00  0.7261161E+00  0.2679719E+01  0.5496361E+01  0.8999754E+01  0.1300476E+02  0.1734858E+02  0.2190327E+02
 0.7460000E+02  0.1725449E+02  0.1315728E+02  0.9788907E+01  0.6921162E+01  0.4428218E+01  0.2312025E+01  0.6964425E+00 -0.2204234E+00 -0.2466016E+00  0.7254560E+00  0.2681899E+01  0.5503566E+01  0.9013744E+01  0.1302672E+02  0.1737918E+02  0.2194280E+02
 0.7470000E+02  0.1725566E+02  0.1315617E+02  0.9787750E+01  0.6921143E+01  0.4429394E+01  0.2313587E+01  0.6972982E+00 -0.2208830E+00 -0.2479346E+00  0.7247872E+00  0.2684068E+01  0.5510760E+01  0.9027726E+01  0.1304868E+02  0.1740979E+02  0.2198235E+02
 0.7480000E+02  0.1725685E+02  0.1315505E+02  0.9786586E+01  0.6921114E+01  0.4430564E+01  0.2315148E+01  0.6981572E+00 -0.2213402E+00 -0.2492704E+00  0.7241096E+00  0.2686224E+01  0.5517943E+01  0.9041702E+01  0.1307063E+02  0.1744040E+02  0.2202190E+02
 0.7490000E+02  0.1725806E+02  0.1315394E+02  0.9785414E+01  0.6921074E+01  0.4431727E+01  0.2316708E+01  0.6990195E+00 -0.2217950E+00 -0.2506091E+00  0.7234232E+00  0.2688369E+01  0.5525116E+01  0.9055671E+01  0.1309259E+02  0.1747101E+02  0.2206146E+02
 0.7500000E+02  0.1725929E+02  0.1315283E+02  0.9784234E+01  0.6921024E+01  0.4432884E+01  0.2318268E+01  0.6998852E+00 -0.2222474E+00 -0.2519506E+00  0.7227281E+00  0.2690502E+01  0.5532277E+01  0.9069633E+01  0.1311454E+02  0.1750162E+02  0.2210102E+02
 0.7510000E+02  0.1726053E+02  0.1315173E+02  0.9783047E+01  0.6920964E+01  0.4434033E+01  0.2319827E+01  0.7007541E+00 -0.2226973E+00 -0.2532949E+00  0.7220241E+00  0.2692623E+01  0.5539428E+01  0.9083588E+01  0.1313649E+02  0.1753224E+02  0.2214060E+02
 0.7520000E+02  0.1726179E+02  0.1315062E+02  0.9781851E+01  0.6920893E+01  0.4435176E+01  0.2321385E+01  0.7016265E+00 -0.2231448E+00 -0.2546421E+00  0.7213114E+00  0.2694732E+01  0.5546567E+01  0.9097536E+01  0.1315844E+02  0.1756286E+02  0.2218018E+02
 0.7530000E+02  0.1726307E+02  0.1314952E+02  0.9780648E+01  0.6920813E+01  0.4436311E+01  0.2322942E+01  0.7025021E+00 -0.2235899E+00 -0.2559920E+00  0.7205899E+00  0.2696830E+01  0.5553695E+01  0.9111476E+01  0.1318039E+02  0.1759348E+02  0.2221977E+02
 0.7540000E+02  0.1726437E+02  0.1314842E+02  0.9779438E+01  0.6920722E+01  0.4437440E+01  0.2324499E+01  0.7033811E+00 -0.2240325E+00 -0.2573448E+00  0.7198596E+00  0.2698915E+01  0.5560813E+01  0.9125410E+01  0.1320234E+02  0.1762411E+02  0.2225936E+02
 0.7550000E+02  0.1726569E+02  0.1314732E+02  0.9778220E+01  0.6920621E+01  0.4438563E+01  0.2326054E+01  0.7042635E+00 -0.2244726E+00 -0.2587003E+00  0.7191205E+00  0.2700988E+01  0.5567919E+01  0.9139336E+01  0.1322428E+02  0.1765474E+02  0.2229897E+02
 0.7560000E+02  0.1726702E+02  0.1314622E+02  0.9776994E+01  0.6920509E+01  0.4439678E+01  0.2327609E+01  0.7051492E+00 -0.2249101E+00 -0.2600586E+00  0.7183725E+00  0.2703049E+01  0.5575014E+01  0.9153256E+01  0.1324622E+02  0.1768537E+02  0.2233857E+02
 0.7570000E+02  0.1726838E+02  0.1314513E+02  0.9775761E+01  0.6920388E+01  0.4440786E+01  0.2329163E+01  0.7060383E+00 -0.2253452E+00 -0.2614197E+00  0.7176158E+00  0.2705099E+01  0.5582098E+01  0.9167168E+01  0.1326816E+02  0.1771601E+02  0.2237819E+02
 0.7580000E+02  0.1726975E+02  0.1314404E+02  0.9774520E+01  0.6920257E+01  0.4441888E+01  0.2330717E+01  0.7069307E+00 -0.2257778E+00 -0.2627835E+00  0.7168502E+00  0.2707136E+01  0.5589171E+01  0.9181072E+01  0.1329010E+02  0.1774664E+02  0.2241781E+02
 0.7590000E+02  0.1727114E+02  0.1314295E+02  0.9773272E+01  0.6920115E+01  0.4442983E+01  0.2332269E+01  0.7078265E+00 -0.2262078E+00 -0.2641501E+00  0.7160758E+00  0.2709161E+01  0.5596232E+01  0.9194969E+01  0.1331203E+02  0.1777728E+02  0.2245744E+02
 0.7600000E+02  0.1727255E+02  0.1314186E+02  0.9772016E+01  0.6919963E+01  0.4444071E+01  0.2333821E+01  0.7087256E+00 -0.2266353E+00 -0.2655194E+00  0.7152926E+00  0.2711174E+01  0.5603283E+01  0.9208859E+01  0.1333397E+02  0.1780793E+02  0.2249708E+02
 0.7610000E+02  0.1727397E+02  0.1314078E+02  0.9770753E+01  0.6919801E+01  0.4445153E+01  0.2335372E+01  0.7096282E+00 -0.2270602E+00 -0.2668914E+00  0.7145005E+00  0.2713175E+01  0.5610322E+01  0.9222741E+01  0.1335589E+02  0.1783857E+02  0.2253672E+02
 0.7620000E+02  0.1727542E+02  0.1313969E+02  0.9769483E+01  0.6919630E+01  0.4446227E+01  0.2336922E+01  0.7105340E+00 -0.2274825E+00 -0.2682662E+00  0.7136996E+00  0.2715164E+01  0.5617349E+01  0.9236616E+01  0.1337782E+02  0.1786922E+02  0.2257637E+02
 0.7630000E+02  0.1727688E+02  0.1313861E+02  0.9768206E+01  0.6919448E+01  0.4447295E+01  0.2338471E+01  0.7114433E+00 -0.2279023E+00 -0.2696436E+00  0.7128898E+00  0.2717140E+01  0.5624365E+01  0.9250483E+01  0.1339975E+02  0.1789987E+02  0.2261602E+02
 0.7640000E+02  0.1727836E+02  0.1313754E+02  0.9766921E+01  0.6919256E+01  0.4448356E+01  0.2340019E+01  0.7123560E+00 -0.2283194E+00 -0.2710238E+00  0.7120712E+00  0.2719105E+01  0.5631370E+01  0.9264342E+01  0.1342167E+02  0.1793052E+02  0.2265568E+02
 0.7650000E+02  0.1727986E+02  0.1313646E+02  0.9765628E+01  0.6919054E+01  0.4449410E+01  0.2341567E+01  0.7132720E+00 -0.2287340E+00 -0.2724066E+00  0.7112437E+00  0.2721057E+01  0.5638363E+01  0.9278194E+01  0.1344359E+02  0.1796117E+02  0.2269535E+02
 0.7660000E+02  0.1728138E+02  0.1313539E+02  0.9764329E+01  0.6918842E+01  0.4450457E+01  0.2343114E+01  0.7141914E+00 -0.2291459E+00 -0.2737922E+00  0.7104073E+00  0.2722997E+01  0.5645345E+01  0.9292038E+01  0.1346550E+02  0.1799183E+02  0.2273502E+02
 0.7670000E+02  0.1728291E+02  0.1313432E+02  0.9763022E+01  0.6918620E+01  0.4451498E+01  0.2344659E+01  0.7151142E+00 -0.2295552E+00 -0.2751804E+00  0.7095621E+00  0.2724925E+01  0.5652316E+01  0.9305875E+01  0.1348742E+02  0.1802248E+02  0.2277470E+02
 0.7680000E+02  0.1728446E+02  0.1313325E+02  0.9761708E+01  0.6918388E+01  0.4452531E+01  0.2346204E+01  0.7160404E+00 -0.2299618E+00 -0.2765712E+00  0.7087080E+00  0.2726840E+01  0.5659274E+01  0.9319703E+01  0.1350933E+02  0.1805314E+02  0.2281438E+02
 0.7690000E+02  0.1728603E+02  0.1313218E+02  0.9760388E+01  0.6918146E+01  0.4453558E+01  0.2347749E+01  0.7169700E+00 -0.2303658E+00 -0.2779647E+00  0.7078451E+00  0.2728744E+01  0.5666221E+01  0.9333523E+01  0.1353124E+02  0.1808380E+02  0.2285406E+02
 0.7700000E+02  0.1728762E+02  0.1313112E+02  0.9759059E+01  0.6917894E+01  0.4454578E+01  0.2349292E+01  0.7179029E+00 -0.2307671E+00 -0.2793609E+00  0.7069732E+00  0.2730635E+01  0.5673157E+01  0.9347336E+01  0.1355314E+02  0.1811446E+02  0.2289376E+02
 0.7710000E+02  0.1728923E+02  0.1313006E+02  0.9757724E+01  0.6917633E+01  0.4455592E+01  0.2350834E+01  0.7188393E+00 -0.2311657E+00 -0.2807596E+00  0.7060925E+00  0.2732513E+01  0.5680081E+01  0.9361141E+01  0.1357504E+02  0.1814512E+02  0.2293345E+02
 0.7720000E+02  0.1729086E+02  0.1312900E+02  0.9756382E+01  0.6917361E+01  0.4456598E+01  0.2352376E+01  0.7197790E+00 -0.2315616E+00 -0.2821610E+00  0.7052029E+00  0.2734380E+01  0.5686993E+01  0.9374937E+01  0.1359694E+02  0.1817579E+02  0.2297315E+02
 0.7730000E+02  0.1729250E+02  0.1312795E+02  0.9755033E+01  0.6917080E+01  0.4457598E+01  0.2353916E+01  0.7207222E+00 -0.2319548E+00 -0.2835650E+00  0.7043044E+00  0.2736233E+01  0.5693894E+01  0.9388726E+01  0.1361884E+02  0.1820645E+02  0.2301286E+02
 0.7740000E+02  0.1729416E+02  0.1312689E+02  0.9753676E+01  0.6916789E+01  0.4458591E+01  0.2355456E+01  0.7216688E+00 -0.2323452E+00 -0.2849716E+00  0.7033969E+00  0.2738075E+01  0.5700782E+01  0.9402506E+01  0.1364073E+02  0.1823712E+02  0.2305257E+02
 0.7750000E+02  0.1729584E+02  0.1312584E+02  0.9752313E+01  0.6916487E+01  0.4459577E+01  0.2356995E+01  0.7226187E+00 -0.2327330E+00 -0.2863808E+00  0.7024806E+00  0.2739904E+01  0.5707659E+01  0.9416279E+01  0.1366262E+02  0.1826779E+02  0.2309229E+02
 0.7760000E+02  0.1729754E+02  0.1312480E+02  0.9750943E+01  0.6916176E+01  0.4460556E+01  0.2358533E+01  0.7235721E+00 -0.2331180E+00 -0.2877925E+00  0.7015554E+00  0.2741721E+01  0.5714524E+01  0.9430043E+01  0.1368450E+02  0.1829846E+02  0.2313201E+02
 0.7770000E+02  0.1729925E+02  0.1312375E+02  0.9749565E+01  0.6915856E+01  0.4461529E+01  0.2360070E+01  0.7245288E+00 -0.2335002E+00 -0.2892069E+00  0.7006213E+00  0.2743525E+01  0.5721378E+01  0.9443799E+01  0.1370638E+02  0.1832912E+02  0.2317173E+02
 0.7780000E+02  0.1730099E+02  0.1312271E+02  0.9748181E+01  0.6915525E+01  0.4462494E+01  0.2361606E+01  0.7254890E+00 -0.2338797E+00 -0.2906237E+00  0.6996783E+00  0.2745317E+01  0.5728219E+01  0.9457546E+01  0.1372826E+02  0.1835979E+02  0.2321146E+02
 0.7790000E+02  0.1730274E+02  0.1312167E+02  0.9746790E+01  0.6915185E+01  0.4463453E+01  0.2363141E+01  0.7264526E+00 -0.2342563E+00 -0.2920432E+00  0.6987263E+00  0.2747096E+01  0.5735049E+01  0.9471285E+01  0.1375013E+02  0.1839046E+02  0.2325119E+02
 0.7800000E+02  0.1730451E+02  0.1312063E+02  0.9745392E+01  0.6914834E+01  0.4464405E+01  0.2364675E+01  0.7274196E+00 -0.2346302E+00 -0.2934651E+00  0.6977654E+00  0.2748863E+01  0.5741866E+01  0.9485016E+01  0.1377200E+02  0.1842113E+02  0.2329092E+02
 0.7810000E+02  0.1730630E+02  0.1311960E+02  0.9743988E+01  0.6914475E+01  0.4465350E+01  0.2366208E+01  0.7283900E+00 -0.2350013E+00 -0.2948896E+00  0.6967957E+00  0.2750618E+01  0.5748672E+01  0.9498738E+01  0.1379387E+02  0.1845181E+02  0.2333066E+02
 0.7820000E+02  0.1730810E+02  0.1311857E+02  0.9742576E+01  0.6914105E+01  0.4466289E+01  0.2367741E+01  0.7293637E+00 -0.2353695E+00 -0.2963166E+00  0.6958170E+00  0.2752359E+01  0.5755465E+01  0.9512452E+01  0.1381573E+02  0.1848248E+02  0.2337041E+02
 0.7830000E+02  0.1730993E+02  0.1311754E+02  0.9741158E+01  0.6913725E+01  0.4467220E+01  0.2369272E+01  0.7303410E+00 -0.2357350E+00 -0.2977461E+00  0.6948293E+00  0.2754089E+01  0.5762247E+01  0.9526158E+01  0.1383759E+02  0.1851315E+02  0.2341015E+02
 0.7840000E+02  0.1731177E+02  0.1311652E+02  0.9739732E+01  0.6913336E+01  0.4468145E+01  0.2370802E+01  0.7313216E+00 -0.2360975E+00 -0.2991781E+00  0.6938328E+00  0.2755805E+01  0.5769016E+01  0.9539855E+01  0.1385944E+02  0.1854382E+02  0.2344990E+02
 0.7850000E+02  0.1731363E+02  0.1311549E+02  0.9738301E+01  0.6912937E+01  0.4469063E+01  0.2372332E+01  0.7323056E+00 -0.2364573E+00 -0.3006126E+00  0.6928273E+00  0.2757509E+01  0.5775774E+01  0.9553543E+01  0.1388129E+02  0.1857449E+02  0.2348965E+02
 0.7860000E+02  0.1731550E+02  0.1311447E+02  0.9736862E+01  0.6912529E+01  0.4469974E+01  0.2373860E+01  0.7332930E+00 -0.2368141E+00 -0.3020495E+00  0.6918129E+00  0.2759201E+01  0.5782519E+01  0.9567222E+01  0.1390314E+02  0.1860516E+02  0.2352941E+02
 0.7870000E+02  0.1731740E+02  0.1311346E+02  0.9735417E+01  0.6912111E+01  0.4470878E+01  0.2375387E+01  0.7342839E+00 -0.2371681E+00 -0.3034889E+00  0.6907895E+00  0.2760880E+01  0.5789252E+01  0.9580893E+01  0.1392498E+02  0.1863584E+02  0.2356917E+02
 0.7880000E+02  0.1731931E+02  0.1311244E+02  0.9733964E+01  0.6911683E+01  0.4471775E+01  0.2376914E+01  0.7352781E+00 -0.2375192E+00 -0.3049308E+00  0.6897572E+00  0.2762546E+01  0.5795973E+01  0.9594556E+01  0.1394682E+02  0.1866651E+02  0.2360893E+02
 0.7890000E+02  0.1732124E+02  0.1311143E+02  0.9732506E+01  0.6911245E+01  0.4472666E+01  0.2378439E+01  0.7362758E+00 -0.2378674E+00 -0.3063750E+00  0.6887160E+00  0.2764200E+01  0.5802682E+01  0.9608209E+01  0.1396865E+02  0.1869718E+02  0.2364869E+02
 0.7900000E+02  0.1732319E+02  0.1311042E+02  0.9731040E+01  0.6910798E+01  0.4473550E+01  0.2379963E+01  0.7372769E+00 -0.2382127E+00 -0.3078218E+00  0.6876658E+00  0.2765841E+01  0.5809378E+01  0.9621854E+01  0.1399048E+02  0.1872785E+02  0.2368846E+02
 0.7910000E+02  0.1732516E+02  0.1310941E+02  0.9729568E+01  0.6910341E+01  0.4474426E+01  0.2381487E+01  0.7382813E+00 -0.2385550E+00 -0.3092709E+00  0.6866067E+00  0.2767469E+01  0.5816062E+01  0.9635489E+01  0.1401231E+02  0.1875852E+02  0.2372823E+02
 0.7920000E+02  0.1732714E+02  0.1310841E+02  0.9728090E+01  0.6909874E+01  0.4475296E+01  0.2383009E+01  0.7392892E+00 -0.2388945E+00 -0.3107224E+00  0.6855387E+00  0.2769084E+01  0.5822734E+01  0.9649116E+01  0.1403413E+02  0.1878919E+02  0.2376800E+02
 0.7930000E+02  0.1732914E+02  0.1310741E+02  0.9726605E+01  0.6909398E+01  0.4476159E+01  0.2384530E+01  0.7403005E+00 -0.2392309E+00 -0.3121764E+00  0.6844617E+00  0.2770687E+01  0.5829394E+01  0.9662734E+01  0.1405594E+02  0.1881986E+02  0.2380777E+02
 0.7940000E+02  0.1733116E+02  0.1310641E+02  0.9725113E+01  0.6908912E+01  0.4477016E+01  0.2386050E+01  0.7413152E+00 -0.2395645E+00 -0.3136327E+00  0.6833757E+00  0.2772277E+01  0.5836041E+01  0.9676343E+01  0.1407775E+02  0.1885053E+02  0.2384755E+02
 0.7950000E+02  0.1733320E+02  0.1310542E+02  0.9723615E+01  0.6908417E+01  0.4477865E+01  0.2387569E+01  0.7423333E+00 -0.2398950E+00 -0.3150914E+00  0.6822808E+00  0.2773855E+01  0.5842676E+01  0.9689943E+01  0.1409956E+02  0.1888120E+02  0.2388732E+02
 0.7960000E+02  0.1733525E+02  0.1310443E+02  0.9722110E+01  0.6907912E+01  0.4478708E+01  0.2389087E+01  0.7433548E+00 -0.2402226E+00 -0.3165524E+00  0.6811770E+00  0.2775419E+01  0.5849298E+01  0.9703534E+01  0.1412136E+02  0.1891186E+02  0.2392710E+02
 0.7970000E+02  0.1733732E+02  0.1310344E+02  0.9720598E+01  0.6907397E+01  0.4479543E+01  0.2390604E+01  0.7443798E+00 -0.2405472E+00 -0.3180158E+00  0.6800642E+00  0.2776971E+01  0.5855908E+01  0.9717116E+01  0.1414316E+02  0.1894253E+02  0.2396688E+02
 0.7980000E+02  0.1733941E+02  0.1310245E+02  0.9719081E+01  0.6906873E+01  0.4480372E+01  0.2392120E+01  0.7454081E+00 -0.2408688E+00 -0.3194815E+00  0.6789424E+00  0.2778510E+01  0.5862506E+01  0.9730688E+01  0.1416495E+02  0.1897319E+02  0.2400666E+02
 0.7990000E+02  0.1734152E+02  0.1310147E+02  0.9717556E+01  0.6906340E+01  0.4481194E+01  0.2393635E+01  0.7464398E+00 -0.2411874E+00 -0.3209496E+00  0.6778117E+00  0.2780036E+01  0.5869091E+01  0.9744252E+01  0.1418674E+02  0.1900386E+02  0.2404645E+02
 0.8000000E+02  0.1734364E+02  0.1310049E+02  0.9716026E+01  0.6905797E+01  0.4482009E+01  0.2395148E+01  0.7474749E+00 -0.2415029E+00 -0.3224199E+00  0.6766721E+00  0.2781549E+01  0.5875663E+01  0.9757806E+01  0.1420852E+02  0.1903452E+02  0.2408623E+02
 0.8010000E+02  0.1734578E+02  0.1309952E+02  0.9714488E+01  0.6905244E+01  0.4482817E+01  0.2396661E+01  0.7485134E+00 -0.2418155E+00 -0.3238926E+00  0.6755235E+00  0.2783050E+01  0.5882223E+01  0.9771351E+01  0.1423030E+02  0.1906518E+02  0.2412602E+02
 0.8020000E+02  0.1734794E+02  0.1309854E+02  0.9712945E+01  0.6904682E+01  0.4483619E+01  0.2398172E+01  0.7495554E+00 -0.2421249E+00 -0.3253676E+00  0.6743659E+00  0.2784537E+01  0.5888771E+01  0.9784887E+01  0.1425207E+02  0.1909584E+02  0.2416581E+02
 0.8030000E+02  0.1735012E+02  0.1309757E+02  0.9711395E+01  0.6904110E+01  0.4484413E+01  0.2399682E+01  0.7506007E+00 -0.2424314E+00 -0.3268448E+00  0.6731994E+00  0.2786012E+01  0.5895306E+01  0.9798413E+01  0.1427383E+02  0.1912650E+02  0.2420559E+02
 0.8040000E+02  0.1735231E+02  0.1309660E+02  0.9709838E+01  0.6903528E+01  0.4485200E+01  0.2401191E+01  0.7516494E+00 -0.2427347E+00 -0.3283244E+00  0.6720239E+00  0.2787474E+01  0.5901828E+01  0.9811930E+01  0.1429560E+02  0.1915715E+02  0.2424538E+02
 0.8050000E+02  0.1735453E+02  0.1309564E+02  0.9708276E+01  0.6902938E+01  0.4485981E+01  0.2402699E+01  0.7527015E+00 -0.2430350E+00 -0.3298061E+00  0.6708395E+00  0.2788923E+01  0.5908338E+01  0.9825438E+01  0.1431735E+02  0.1918781E+02  0.2428517E+02
 0.8060000E+02  0.1735676E+02  0.1309468E+02  0.9706706E+01  0.6902337E+01  0.4486755E+01  0.2404205E+01  0.7537569E+00 -0.2433322E+00 -0.3312902E+00  0.6696461E+00  0.2790359E+01  0.5914834E+01  0.9838936E+01  0.1433910E+02  0.1921846E+02  0.2432496E+02
