 0.3810000E+02  0.1688457E+02  0.1260891E+02  0.8899571E+01  0.5806353E+01  0.3369527E+01  0.1603872E+01  0.4921220E+00 -0.1264074E-01  0.2122516E-01  0.5141150E+00  0.1384405E+01  0.2555199E+01  0.3958331E+01  0.5536066E+01  0.7241195E+01  0.9036192E+01
 0.3820000E+02  0.1689303E+02  0.1261872E+02  0.8909144E+01  0.5814278E+01  0.3374950E+01  0.1606657E+01  0.4928083E+00 -0.1302794E-01  0.2104175E-01  0.5154556E+00  0.1388485E+01  0.2563050E+01  0.3970773E+01  0.5553714E+01  0.7264488E+01  0.9065425E+01
 0.3830000E+02  0.1690139E+02  0.1262844E+02  0.8918653E+01  0.5822165E+01  0.3380353E+01  0.1609435E+01  0.4934917E+00 -0.1341724E-01  0.2085609E-01  0.5167947E+00  0.1392567E+01  0.2570908E+01  0.3983228E+01  0.5571383E+01  0.7287811E+01  0.9094696E+01
 0.3840000E+02  0.1690963E+02  0.1263807E+02  0.8928098E+01  0.5830013E+01  0.3385738E+01  0.1612205E+01  0.4941722E+00 -0.1380865E-01  0.2066818E-01  0.5181324E+00  0.1396650E+01  0.2578771E+01  0.3995695E+01  0.5589072E+01  0.7311162E+01  0.9124005E+01
 0.3850000E+02  0.1691776E+02  0.1264761E+02  0.8937478E+01  0.5837823E+01  0.3391104E+01  0.1614967E+01  0.4948497E+00 -0.1420217E-01  0.2047801E-01  0.5194687E+00  0.1400734E+01  0.2586641E+01  0.4008175E+01  0.5606782E+01  0.7334543E+01  0.9153353E+01
 0.3860000E+02  0.1692578E+02  0.1265706E+02  0.8946794E+01  0.5845595E+01  0.3396451E+01  0.1617722E+01  0.4955243E+00 -0.1459778E-01  0.2028558E-01  0.5208035E+00  0.1404820E+01  0.2594517E+01  0.4020667E+01  0.5624512E+01  0.7357953E+01  0.9182739E+01
 0.3870000E+02  0.1693369E+02  0.1266642E+02  0.8956047E+01  0.5853329E+01  0.3401779E+01  0.1620470E+01  0.4961959E+00 -0.1499549E-01  0.2009087E-01  0.5221367E+00  0.1408906E+01  0.2602398E+01  0.4033172E+01  0.5642262E+01  0.7381392E+01  0.9212163E+01
 0.3880000E+02  0.1694150E+02  0.1267568E+02  0.8965235E+01  0.5861025E+01  0.3407089E+01  0.1623209E+01  0.4968647E+00 -0.1539529E-01  0.1989387E-01  0.5234685E+00  0.1412994E+01  0.2610286E+01  0.4045689E+01  0.5660033E+01  0.7404860E+01  0.9241625E+01
 0.3890000E+02  0.1694919E+02  0.1268486E+02  0.8974361E+01  0.5868682E+01  0.3412379E+01  0.1625942E+01  0.4975306E+00 -0.1579718E-01  0.1969458E-01  0.5247988E+00  0.1417083E+01  0.2618179E+01  0.4058219E+01  0.5677825E+01  0.7428357E+01  0.9271126E+01
 0.3900000E+02  0.1695678E+02  0.1269395E+02  0.8983424E+01  0.5876302E+01  0.3417651E+01  0.1628666E+01  0.4981936E+00 -0.1620115E-01  0.1949299E-01  0.5261275E+00  0.1421173E+01  0.2626079E+01  0.4070762E+01  0.5695637E+01  0.7451884E+01  0.9300664E+01
 0.3910000E+02  0.1696427E+02  0.1270295E+02  0.8992423E+01  0.5883884E+01  0.3422905E+01  0.1631384E+01  0.4988537E+00 -0.1660721E-01  0.1928908E-01  0.5274546E+00  0.1425265E+01  0.2633984E+01  0.4083317E+01  0.5713469E+01  0.7475439E+01  0.9330242E+01
 0.3920000E+02  0.1697165E+02  0.1271186E+02  0.9001360E+01  0.5891429E+01  0.3428139E+01  0.1634094E+01  0.4995110E+00 -0.1701534E-01  0.1908285E-01  0.5287801E+00  0.1429357E+01  0.2641896E+01  0.4095885E+01  0.5731322E+01  0.7499024E+01  0.9359857E+01
 0.3930000E+02  0.1697892E+02  0.1272069E+02  0.9010235E+01  0.5898936E+01  0.3433355E+01  0.1636796E+01  0.5001654E+00 -0.1742554E-01  0.1887429E-01  0.5301040E+00  0.1433451E+01  0.2649813E+01  0.4108465E+01  0.5749195E+01  0.7522638E+01  0.9389511E+01
 0.3940000E+02  0.1698609E+02  0.1272943E+02  0.9019047E+01  0.5906405E+01  0.3438553E+01  0.1639491E+01  0.5008171E+00 -0.1783781E-01  0.1866339E-01  0.5314263E+00  0.1437545E+01  0.2657736E+01  0.4121057E+01  0.5767089E+01  0.7546281E+01  0.9419203E+01
 0.3950000E+02  0.1699316E+02  0.1273808E+02  0.9027798E+01  0.5913837E+01  0.3443732E+01  0.1642179E+01  0.5014659E+00 -0.1825214E-01  0.1845015E-01  0.5327469E+00  0.1441641E+01  0.2665664E+01  0.4133662E+01  0.5785003E+01  0.7569954E+01  0.9448934E+01
 0.3960000E+02  0.1700013E+02  0.1274665E+02  0.9036486E+01  0.5921232E+01  0.3448892E+01  0.1644859E+01  0.5021119E+00 -0.1866853E-01  0.1823454E-01  0.5340658E+00  0.1445737E+01  0.2673599E+01  0.4146279E+01  0.5802937E+01  0.7593655E+01  0.9478703E+01
 0.3970000E+02  0.1700700E+02  0.1275513E+02  0.9045113E+01  0.5928589E+01  0.3454034E+01  0.1647532E+01  0.5027552E+00 -0.1908697E-01  0.1801657E-01  0.5353831E+00  0.1449834E+01  0.2681539E+01  0.4158909E+01  0.5820892E+01  0.7617386E+01  0.9508511E+01
 0.3980000E+02  0.1701376E+02  0.1276352E+02  0.9053679E+01  0.5935910E+01  0.3459158E+01  0.1650198E+01  0.5033957E+00 -0.1950747E-01  0.1779622E-01  0.5366986E+00  0.1453933E+01  0.2689485E+01  0.4171552E+01  0.5838867E+01  0.7641146E+01  0.9538357E+01
 0.3990000E+02  0.1702043E+02  0.1277184E+02  0.9062184E+01  0.5943193E+01  0.3464263E+01  0.1652856E+01  0.5040334E+00 -0.1993001E-01  0.1757349E-01  0.5380124E+00  0.1458032E+01  0.2697437E+01  0.4184206E+01  0.5856863E+01  0.7664936E+01  0.9568241E+01
 0.4000000E+02  0.1702700E+02  0.1278006E+02  0.9070628E+01  0.5950439E+01  0.3469349E+01  0.1655507E+01  0.5046685E+00 -0.2035459E-01  0.1734837E-01  0.5393245E+00  0.1462132E+01  0.2705395E+01  0.4196873E+01  0.5874879E+01  0.7688754E+01  0.9598164E+01
 0.4010000E+02  0.1703347E+02  0.1278821E+02  0.9079011E+01  0.5957649E+01  0.3474418E+01  0.1658151E+01  0.5053008E+00 -0.2078121E-01  0.1712084E-01  0.5406347E+00  0.1466233E+01  0.2713358E+01  0.4209552E+01  0.5892915E+01  0.7712602E+01  0.9628125E+01
 0.4020000E+02  0.1703985E+02  0.1279627E+02  0.9087334E+01  0.5964822E+01  0.3479468E+01  0.1660787E+01  0.5059304E+00 -0.2120986E-01  0.1689091E-01  0.5419432E+00  0.1470335E+01  0.2721327E+01  0.4222244E+01  0.5910972E+01  0.7736479E+01  0.9658125E+01
 0.4030000E+02  0.1704613E+02  0.1280424E+02  0.9095597E+01  0.5971958E+01  0.3484500E+01  0.1663417E+01  0.5065573E+00 -0.2164053E-01  0.1665855E-01  0.5432499E+00  0.1474438E+01  0.2729301E+01  0.4234948E+01  0.5929049E+01  0.7760385E+01  0.9688164E+01
 0.4040000E+02  0.1705231E+02  0.1281214E+02  0.9103800E+01  0.5979057E+01  0.3489514E+01  0.1666039E+01  0.5071816E+00 -0.2207323E-01  0.1642376E-01  0.5445547E+00  0.1478541E+01  0.2737281E+01  0.4247664E+01  0.5947146E+01  0.7784320E+01  0.9718241E+01
 0.4050000E+02  0.1705840E+02  0.1281995E+02  0.9111943E+01  0.5986120E+01  0.3494509E+01  0.1668654E+01  0.5078031E+00 -0.2250795E-01  0.1618654E-01  0.5458576E+00  0.1482645E+01  0.2745267E+01  0.4260392E+01  0.5965264E+01  0.7808285E+01  0.9748356E+01
 0.4060000E+02  0.1706440E+02  0.1282769E+02  0.9120027E+01  0.5993147E+01  0.3499487E+01  0.1671261E+01  0.5084221E+00 -0.2294467E-01  0.1594687E-01  0.5471587E+00  0.1486750E+01  0.2753258E+01  0.4273133E+01  0.5983402E+01  0.7832279E+01  0.9778510E+01
 0.4070000E+02  0.1707030E+02  0.1283534E+02  0.9128052E+01  0.6000137E+01  0.3504446E+01  0.1673862E+01  0.5090384E+00 -0.2338340E-01  0.1570475E-01  0.5484579E+00  0.1490856E+01  0.2761254E+01  0.4285886E+01  0.6001561E+01  0.7856302E+01  0.9808702E+01
 0.4080000E+02  0.1707611E+02  0.1284291E+02  0.9136017E+01  0.6007091E+01  0.3509387E+01  0.1676456E+01  0.5096521E+00 -0.2382414E-01  0.1546016E-01  0.5497551E+00  0.1494962E+01  0.2769256E+01  0.4298651E+01  0.6019739E+01  0.7880354E+01  0.9838934E+01
 0.4090000E+02  0.1708183E+02  0.1285040E+02  0.9143924E+01  0.6014009E+01  0.3514311E+01  0.1679042E+01  0.5102633E+00 -0.2426686E-01  0.1521310E-01  0.5510504E+00  0.1499069E+01  0.2777264E+01  0.4311428E+01  0.6037938E+01  0.7904436E+01  0.9869203E+01
 0.4100000E+02  0.1708746E+02  0.1285781E+02  0.9151772E+01  0.6020892E+01  0.3519216E+01  0.1681622E+01  0.5108718E+00 -0.2471158E-01  0.1496355E-01  0.5523437E+00  0.1503176E+01  0.2785277E+01  0.4324218E+01  0.6056157E+01  0.7928547E+01  0.9899511E+01
 0.4110000E+02  0.1709300E+02  0.1286514E+02  0.9159562E+01  0.6027738E+01  0.3524103E+01  0.1684194E+01  0.5114778E+00 -0.2515829E-01  0.1471152E-01  0.5536350E+00  0.1507284E+01  0.2793295E+01  0.4337019E+01  0.6074397E+01  0.7952686E+01  0.9929858E+01
 0.4120000E+02  0.1709845E+02  0.1287240E+02  0.9167294E+01  0.6034548E+01  0.3528973E+01  0.1686760E+01  0.5120813E+00 -0.2560697E-01  0.1445699E-01  0.5549244E+00  0.1511392E+01  0.2801318E+01  0.4349833E+01  0.6092656E+01  0.7976856E+01  0.9960243E+01
 0.4130000E+02  0.1710381E+02  0.1287957E+02  0.9174968E+01  0.6041323E+01  0.3533824E+01  0.1689318E+01  0.5126822E+00 -0.2605763E-01  0.1419994E-01  0.5562117E+00  0.1515502E+01  0.2809347E+01  0.4362658E+01  0.6110936E+01  0.8001054E+01  0.9990667E+01
 0.4140000E+02  0.1710908E+02  0.1288667E+02  0.9182585E+01  0.6048062E+01  0.3538658E+01  0.1691869E+01  0.5132806E+00 -0.2651026E-01  0.1394039E-01  0.5574969E+00  0.1519611E+01  0.2817382E+01  0.4375496E+01  0.6129236E+01  0.8025282E+01  0.1002113E+02
 0.4150000E+02  0.1711427E+02  0.1289369E+02  0.9190144E+01  0.6054765E+01  0.3543474E+01  0.1694414E+01  0.5138765E+00 -0.2696485E-01  0.1367830E-01  0.5587801E+00  0.1523721E+01  0.2825421E+01  0.4388346E+01  0.6147556E+01  0.8049538E+01  0.1005163E+02
 0.4160000E+02  0.1711937E+02  0.1290064E+02  0.9197646E+01  0.6061434E+01  0.3548273E+01  0.1696952E+01  0.5144699E+00 -0.2742140E-01  0.1341368E-01  0.5600611E+00  0.1527832E+01  0.2833466E+01  0.4401208E+01  0.6165897E+01  0.8073824E+01  0.1008217E+02
 0.4170000E+02  0.1712439E+02  0.1290751E+02  0.9205091E+01  0.6068066E+01  0.3553053E+01  0.1699482E+01  0.5150609E+00 -0.2787990E-01  0.1314652E-01  0.5613401E+00  0.1531942E+01  0.2841516E+01  0.4414081E+01  0.6184257E+01  0.8098139E+01  0.1011275E+02
 0.4180000E+02  0.1712932E+02  0.1291430E+02  0.9212479E+01  0.6074664E+01  0.3557816E+01  0.1702006E+01  0.5156494E+00 -0.2834034E-01  0.1287681E-01  0.5626169E+00  0.1536054E+01  0.2849571E+01  0.4426967E+01  0.6202638E+01  0.8122484E+01  0.1014337E+02
 0.4190000E+02  0.1713417E+02  0.1292102E+02  0.9219811E+01  0.6081227E+01  0.3562562E+01  0.1704523E+01  0.5162355E+00 -0.2880272E-01  0.1260454E-01  0.5638915E+00  0.1540165E+01  0.2857631E+01  0.4439865E+01  0.6221039E+01  0.8146857E+01  0.1017402E+02
 0.4200000E+02  0.1713894E+02  0.1292766E+02  0.9227087E+01  0.6087754E+01  0.3567290E+01  0.1707033E+01  0.5168192E+00 -0.2926704E-01  0.1232969E-01  0.5651640E+00  0.1544277E+01  0.2865697E+01  0.4452774E+01  0.6239460E+01  0.8171260E+01  0.1020472E+02
 0.4210000E+02  0.1714362E+02  0.1293423E+02  0.9234307E+01  0.6094247E+01  0.3572000E+01  0.1709537E+01  0.5174005E+00 -0.2973328E-01  0.1205227E-01  0.5664343E+00  0.1548389E+01  0.2873767E+01  0.4465696E+01  0.6257901E+01  0.8195691E+01  0.1023545E+02
 0.4220000E+02  0.1714823E+02  0.1294073E+02  0.9241471E+01  0.6100704E+01  0.3576693E+01  0.1712033E+01  0.5179794E+00 -0.3020145E-01  0.1177227E-01  0.5677023E+00  0.1552501E+01  0.2881843E+01  0.4478629E+01  0.6276362E+01  0.8220152E+01  0.1026622E+02
 0.4230000E+02  0.1715275E+02  0.1294715E+02  0.9248579E+01  0.6107128E+01  0.3581368E+01  0.1714523E+01  0.5185559E+00 -0.3067153E-01  0.1148966E-01  0.5689681E+00  0.1556614E+01  0.2889924E+01  0.4491574E+01  0.6294843E+01  0.8244642E+01  0.1029703E+02
 0.4240000E+02  0.1715719E+02  0.1295350E+02  0.9255632E+01  0.6113516E+01  0.3586026E+01  0.1717006E+01  0.5191302E+00 -0.3114352E-01  0.1120446E-01  0.5702315E+00  0.1560727E+01  0.2898009E+01  0.4504531E+01  0.6313344E+01  0.8269161E+01  0.1032788E+02
 0.4250000E+02  0.1716156E+02  0.1295977E+02  0.9262631E+01  0.6119870E+01  0.3590667E+01  0.1719483E+01  0.5197020E+00 -0.3161741E-01  0.1091664E-01  0.5714927E+00  0.1564840E+01  0.2906100E+01  0.4517500E+01  0.6331865E+01  0.8293709E+01  0.1035876E+02
 0.4260000E+02  0.1716584E+02  0.1296597E+02  0.9269574E+01  0.6126190E+01  0.3595290E+01  0.1721952E+01  0.5202716E+00 -0.3209319E-01  0.1062620E-01  0.5727516E+00  0.1568953E+01  0.2914195E+01  0.4530480E+01  0.6350406E+01  0.8318286E+01  0.1038969E+02
 0.4270000E+02  0.1717005E+02  0.1297211E+02  0.9276463E+01  0.6132475E+01  0.3599896E+01  0.1724416E+01  0.5208389E+00 -0.3257087E-01  0.1033313E-01  0.5740082E+00  0.1573066E+01  0.2922296E+01  0.4543472E+01  0.6368967E+01  0.8342893E+01  0.1042065E+02
 0.4280000E+02  0.1717418E+02  0.1297817E+02  0.9283298E+01  0.6138726E+01  0.3604485E+01  0.1726872E+01  0.5214039E+00 -0.3305042E-01  0.1003743E-01  0.5752623E+00  0.1577179E+01  0.2930401E+01  0.4556476E+01  0.6387548E+01  0.8367528E+01  0.1045166E+02
 0.4290000E+02  0.1717823E+02  0.1298416E+02  0.9290078E+01  0.6144943E+01  0.3609057E+01  0.1729322E+01  0.5219666E+00 -0.3353185E-01  0.9739076E-02  0.5765141E+00  0.1581292E+01  0.2938511E+01  0.4569491E+01  0.6406149E+01  0.8392192E+01  0.1048270E+02
 0.4300000E+02  0.1718221E+02  0.1299008E+02  0.9296805E+01  0.6151126E+01  0.3613612E+01  0.1731765E+01  0.5225271E+00 -0.3401516E-01  0.9438068E-02  0.5777635E+00  0.1585406E+01  0.2946626E+01  0.4582518E+01  0.6424770E+01  0.8416886E+01  0.1051378E+02
 0.4310000E+02  0.1718612E+02  0.1299593E+02  0.9303478E+01  0.6157275E+01  0.3618149E+01  0.1734202E+01  0.5230854E+00 -0.3450032E-01  0.9134397E-02  0.5790105E+00  0.1589519E+01  0.2954746E+01  0.4595557E+01  0.6443410E+01  0.8441608E+01  0.1054490E+02
 0.4320000E+02  0.1718995E+02  0.1300171E+02  0.9310097E+01  0.6163390E+01  0.3622670E+01  0.1736632E+01  0.5236415E+00 -0.3498734E-01  0.8828055E-02  0.5802549E+00  0.1593632E+01  0.2962870E+01  0.4608607E+01  0.6462071E+01  0.8466360E+01  0.1057605E+02
 0.4330000E+02  0.1719370E+02  0.1300742E+02  0.9316664E+01  0.6169472E+01  0.3627173E+01  0.1739056E+01  0.5241954E+00 -0.3547620E-01  0.8519032E-02  0.5814970E+00  0.1597745E+01  0.2970999E+01  0.4621669E+01  0.6480751E+01  0.8491140E+01  0.1060725E+02
 0.4340000E+02  0.1719739E+02  0.1301306E+02  0.9323177E+01  0.6175520E+01  0.3631660E+01  0.1741473E+01  0.5247472E+00 -0.3596691E-01  0.8207320E-02  0.5827365E+00  0.1601858E+01  0.2979133E+01  0.4634742E+01  0.6499451E+01  0.8515949E+01  0.1063848E+02
 0.4350000E+02  0.1720100E+02  0.1301864E+02  0.9329638E+01  0.6181535E+01  0.3636129E+01  0.1743884E+01  0.5252967E+00 -0.3645945E-01  0.7892911E-02  0.5839735E+00  0.1605971E+01  0.2987271E+01  0.4647827E+01  0.6518171E+01  0.8540788E+01  0.1066975E+02
 0.4360000E+02  0.1720454E+02  0.1302415E+02  0.9336046E+01  0.6187516E+01  0.3640582E+01  0.1746289E+01  0.5258442E+00 -0.3695382E-01  0.7575797E-02  0.5852079E+00  0.1610084E+01  0.2995414E+01  0.4660923E+01  0.6536911E+01  0.8565655E+01  0.1070107E+02
 0.4370000E+02  0.1720801E+02  0.1302959E+02  0.9342402E+01  0.6193464E+01  0.3645018E+01  0.1748687E+01  0.5263896E+00 -0.3745001E-01  0.7255969E-02  0.5864398E+00  0.1614196E+01  0.3003562E+01  0.4674030E+01  0.6555670E+01  0.8590551E+01  0.1073241E+02
 0.4380000E+02  0.1721141E+02  0.1303496E+02  0.9348707E+01  0.6199378E+01  0.3649437E+01  0.1751078E+01  0.5269328E+00 -0.3794801E-01  0.6933418E-02  0.5876690E+00  0.1618308E+01  0.3011714E+01  0.4687149E+01  0.6574449E+01  0.8615476E+01  0.1076380E+02
 0.4390000E+02  0.1721474E+02  0.1304027E+02  0.9354959E+01  0.6205260E+01  0.3653840E+01  0.1753464E+01  0.5274740E+00 -0.3844782E-01  0.6608138E-02  0.5888957E+00  0.1622420E+01  0.3019870E+01  0.4700279E+01  0.6593248E+01  0.8640430E+01  0.1079523E+02
 0.4400000E+02  0.1721801E+02  0.1304551E+02  0.9361160E+01  0.6211109E+01  0.3658225E+01  0.1755843E+01  0.5280131E+00 -0.3894942E-01  0.6280118E-02  0.5901197E+00  0.1626532E+01  0.3028031E+01  0.4713421E+01  0.6612066E+01  0.8665413E+01  0.1082669E+02
 0.4410000E+02  0.1722120E+02  0.1305069E+02  0.9367310E+01  0.6216925E+01  0.3662594E+01  0.1758216E+01  0.5285502E+00 -0.3945282E-01  0.5949351E-02  0.5913411E+00  0.1630643E+01  0.3036196E+01  0.4726574E+01  0.6630904E+01  0.8690424E+01  0.1085820E+02
 0.4420000E+02  0.1722433E+02  0.1305580E+02  0.9373408E+01  0.6222708E+01  0.3666947E+01  0.1760582E+01  0.5290853E+00 -0.3995799E-01  0.5615829E-02  0.5925598E+00  0.1634754E+01  0.3044366E+01  0.4739738E+01  0.6649762E+01  0.8715464E+01  0.1088974E+02
 0.4430000E+02  0.1722740E+02  0.1306085E+02  0.9379456E+01  0.6228459E+01  0.3671283E+01  0.1762942E+01  0.5296184E+00 -0.4046494E-01  0.5279544E-02  0.5937757E+00  0.1638864E+01  0.3052540E+01  0.4752913E+01  0.6668639E+01  0.8740534E+01  0.1092132E+02
 0.4440000E+02  0.1723039E+02  0.1306583E+02  0.9385453E+01  0.6234176E+01  0.3675602E+01  0.1765296E+01  0.5301495E+00 -0.4097366E-01  0.4940487E-02  0.5949889E+00  0.1642974E+01  0.3060719E+01  0.4766100E+01  0.6687536E+01  0.8765631E+01  0.1095294E+02
 0.4450000E+02  0.1723333E+02  0.1307075E+02  0.9391400E+01  0.6239862E+01  0.3679905E+01  0.1767644E+01  0.5306786E+00 -0.4148414E-01  0.4598650E-02  0.5961994E+00  0.1647083E+01  0.3068901E+01  0.4779297E+01  0.6706452E+01  0.8790758E+01  0.1098459E+02
 0.4460000E+02  0.1723619E+02  0.1307561E+02  0.9397297E+01  0.6245515E+01  0.3684192E+01  0.1769986E+01  0.5312058E+00 -0.4199636E-01  0.4254025E-02  0.5974071E+00  0.1651192E+01  0.3077088E+01  0.4792506E+01  0.6725387E+01  0.8815913E+01  0.1101629E+02
 0.4470000E+02  0.1723900E+02  0.1308040E+02  0.9403144E+01  0.6251136E+01  0.3688462E+01  0.1772321E+01  0.5317310E+00 -0.4251034E-01  0.3906603E-02  0.5986120E+00  0.1655301E+01  0.3085280E+01  0.4805726E+01  0.6744342E+01  0.8841097E+01  0.1104802E+02
 0.4480000E+02  0.1724174E+02  0.1308513E+02  0.9408941E+01  0.6256725E+01  0.3692716E+01  0.1774651E+01  0.5322544E+00 -0.4302604E-01  0.3556378E-02  0.5998140E+00  0.1659408E+01  0.3093475E+01  0.4818956E+01  0.6763317E+01  0.8866310E+01  0.1107979E+02
 0.4490000E+02  0.1724442E+02  0.1308980E+02  0.9414689E+01  0.6262282E+01  0.3696954E+01  0.1776974E+01  0.5327759E+00 -0.4354348E-01  0.3203341E-02  0.6010132E+00  0.1663516E+01  0.3101674E+01  0.4832198E+01  0.6782311E+01  0.8891551E+01  0.1111160E+02
 0.4500000E+02  0.1724704E+02  0.1309441E+02  0.9420388E+01  0.6267807E+01  0.3701175E+01  0.1779292E+01  0.5332955E+00 -0.4406263E-01  0.2847483E-02  0.6022096E+00  0.1667622E+01  0.3109878E+01  0.4845451E+01  0.6801324E+01  0.8916821E+01  0.1114345E+02
 0.4510000E+02  0.1724959E+02  0.1309896E+02  0.9426038E+01  0.6273300E+01  0.3705380E+01  0.1781603E+01  0.5338133E+00 -0.4458349E-01  0.2488797E-02  0.6034030E+00  0.1671728E+01  0.3118085E+01  0.4858714E+01  0.6820356E+01  0.8942119E+01  0.1117534E+02
 0.4520000E+02  0.1725209E+02  0.1310344E+02  0.9431639E+01  0.6278762E+01  0.3709569E+01  0.1783908E+01  0.5343292E+00 -0.4510606E-01  0.2127274E-02  0.6045935E+00  0.1675833E+01  0.3126297E+01  0.4871989E+01  0.6839408E+01  0.8967446E+01  0.1120726E+02
 0.4530000E+02  0.1725453E+02  0.1310787E+02  0.9437191E+01  0.6284192E+01  0.3713742E+01  0.1786208E+01  0.5348434E+00 -0.4563032E-01  0.1762907E-02  0.6057811E+00  0.1679937E+01  0.3134512E+01  0.4885274E+01  0.6858479E+01  0.8992802E+01  0.1123922E+02
 0.4540000E+02  0.1725690E+02  0.1311224E+02  0.9442696E+01  0.6289590E+01  0.3717899E+01  0.1788501E+01  0.5353557E+00 -0.4615627E-01  0.1395689E-02  0.6069656E+00  0.1684041E+01  0.3142732E+01  0.4898571E+01  0.6877569E+01  0.9018186E+01  0.1127122E+02
 0.4550000E+02  0.1725922E+02  0.1311654E+02  0.9448152E+01  0.6294958E+01  0.3722040E+01  0.1790789E+01  0.5358663E+00 -0.4668389E-01  0.1025610E-02  0.6081472E+00  0.1688144E+01  0.3150955E+01  0.4911878E+01  0.6896679E+01  0.9043598E+01  0.1130326E+02
 0.4560000E+02  0.1726149E+02  0.1312079E+02  0.9453561E+01  0.6300294E+01  0.3726165E+01  0.1793070E+01  0.5363751E+00 -0.4721319E-01  0.6526630E-03  0.6093258E+00  0.1692246E+01  0.3159182E+01  0.4925195E+01  0.6915807E+01  0.9069039E+01  0.1133534E+02
 0.4570000E+02  0.1726369E+02  0.1312498E+02  0.9458922E+01  0.6305598E+01  0.3730275E+01  0.1795346E+01  0.5368822E+00 -0.4774414E-01  0.2768405E-03  0.6105013E+00  0.1696346E+01  0.3167413E+01  0.4938524E+01  0.6934955E+01  0.9094509E+01  0.1136745E+02
 0.4580000E+02  0.1726584E+02  0.1312911E+02  0.9464235E+01  0.6310872E+01  0.3734368E+01  0.1797616E+01  0.5373877E+00 -0.4827675E-01 -0.1018656E-03  0.6116738E+00  0.1700447E+01  0.3175648E+01  0.4951863E+01  0.6954121E+01  0.9120006E+01  0.1139961E+02
 0.4590000E+02  0.1726793E+02  0.1313319E+02  0.9469502E+01  0.6316115E+01  0.3738445E+01  0.1799880E+01  0.5378914E+00 -0.4881099E-01 -0.4834630E-03  0.6128431E+00  0.1704546E+01  0.3183886E+01  0.4965212E+01  0.6973307E+01  0.9145532E+01  0.1143180E+02
 0.4600000E+02  0.1726997E+02  0.1313721E+02  0.9474722E+01  0.6321327E+01  0.3742507E+01  0.1802138E+01  0.5383934E+00 -0.4934688E-01 -0.8679596E-03  0.6140094E+00  0.1708644E+01  0.3192129E+01  0.4978573E+01  0.6992512E+01  0.9171087E+01  0.1146403E+02
 0.4610000E+02  0.1727195E+02  0.1314117E+02  0.9479895E+01  0.6326508E+01  0.3746553E+01  0.1804391E+01  0.5388938E+00 -0.4988438E-01 -0.1255363E-02  0.6151725E+00  0.1712741E+01  0.3200374E+01  0.4991943E+01  0.7011736E+01  0.9196669E+01  0.1149629E+02
 0.4620000E+02  0.1727388E+02  0.1314507E+02  0.9485022E+01  0.6331659E+01  0.3750583E+01  0.1806638E+01  0.5393926E+00 -0.5042351E-01 -0.1645681E-02  0.6163325E+00  0.1716837E+01  0.3208624E+01  0.5005325E+01  0.7030978E+01  0.9222280E+01  0.1152860E+02
 0.4630000E+02  0.1727576E+02  0.1314892E+02  0.9490103E+01  0.6336779E+01  0.3754598E+01  0.1808879E+01  0.5398898E+00 -0.5096424E-01 -0.2038921E-02  0.6174892E+00  0.1720931E+01  0.3216877E+01  0.5018716E+01  0.7050240E+01  0.9247919E+01  0.1156094E+02
 0.4640000E+02  0.1727758E+02  0.1315271E+02  0.9495137E+01  0.6341868E+01  0.3758597E+01  0.1811115E+01  0.5403854E+00 -0.5150656E-01 -0.2435090E-02  0.6186428E+00  0.1725025E+01  0.3225133E+01  0.5032119E+01  0.7069520E+01  0.9273586E+01  0.1159332E+02
 0.4650000E+02  0.1727936E+02  0.1315645E+02  0.9500126E+01  0.6346928E+01  0.3762581E+01  0.1813345E+01  0.5408794E+00 -0.5205048E-01 -0.2834197E-02  0.6197931E+00  0.1729117E+01  0.3233393E+01  0.5045531E+01  0.7088819E+01  0.9299282E+01  0.1162574E+02
 0.4660000E+02  0.1728108E+02  0.1316013E+02  0.9505070E+01  0.6351957E+01  0.3766549E+01  0.1815569E+01  0.5413719E+00 -0.5259598E-01 -0.3236249E-02  0.6209401E+00  0.1733209E+01  0.3241657E+01  0.5058954E+01  0.7108137E+01  0.9325005E+01  0.1165819E+02
 0.4670000E+02  0.1728275E+02  0.1316376E+02  0.9509968E+01  0.6356956E+01  0.3770502E+01  0.1817788E+01  0.5418628E+00 -0.5314304E-01 -0.3641254E-02  0.6220839E+00  0.1737299E+01  0.3249924E+01  0.5072387E+01  0.7127474E+01  0.9350757E+01  0.1169069E+02
